country_org,country_dest,trade_flow2014
LVA,USA,208.6257248277709
MEX,AUS,1641.749241631215
MEX,AUT,204.6181321014199
MEX,BEL,1216.0624816223
MEX,BGR,13.31004994849885
MEX,BRA,5336.11798349026
MEX,CAN,19757.22463267564
MEX,CHE,1097.94352018131
MEX,CHN,7395.223614705313
MEX,CZE,353.7969579094431
MEX,DEU,4139.34011674049
MEX,DNK,187.533883623165
MEX,ESP,6553.533385642149
MEX,EST,13.58655654788759
MEX,FIN,122.3371612859455
MEX,FRA,2103.915184607171
MEX,GBR,2094.349858335896
MEX,GRC,29.74624502523668
MEX,HRV,5.328603815767624
MEX,HUN,192.6652375580264
MEX,IDN,179.0044222440312
MEX,IND,2647.235506436095
MEX,IRL,470.4103726932886
MEX,ITA,1442.358548527929
MEX,JPN,4481.033315052316
MEX,KOR,2902.947369345124
MEX,LTU,75.28482955589405
MEX,LUX,32.45622080770881
MEX,LVA,22.91097318202468
MEX,MEX,1766666.928286652
MEX,NLD,993.0865252229001
MEX,NOR,146.4718408742216
MEX,POL,300.5844544462703
MEX,PRT,59.52353567189334
MEX,ROU,92.44481557968062
MEX,ROW,32672.75832985639
MEX,RUS,249.3285628270944
MEX,SVK,50.4494755164414
MEX,SVN,17.12006872911174
MEX,SWE,118.0653142571236
MEX,TUR,839.5935501857498
MEX,TWN,568.3016794789597
MEX,USA,267365.5090890021
NLD,AUS,3392.948345411456
NLD,AUT,4427.302988385381
NLD,BEL,48161.0361697099
NLD,BGR,637.3286353375632
NLD,BRA,4370.105918433384
NLD,CAN,2938.839562388679
NLD,CHE,7618.290632570465
NLD,CHN,14187.93996210593
NLD,CZE,4129.428051495252
NLD,DEU,147467.3912407509
NLD,DNK,5730.365666376006
NLD,ESP,11474.2980765232
NLD,EST,623.5716843834456
NLD,FIN,4210.480328985201
NLD,FRA,43092.13949837611
NLD,GBR,43525.29696707102
NLD,GRC,2144.191252996215
NLD,HRV,483.1524295854867
NLD,HUN,2869.502936478583
NLD,IDN,1095.369330887589
NLD,IND,2466.415523371208
NLD,IRL,13086.12157098966
NLD,ITA,28790.26932527309
NLD,JPN,3208.868610988152
NLD,KOR,3130.913101609812
NLD,LTU,800.7700072777383
NLD,LUX,1491.341313483617
NLD,LVA,438.9897233035197
NLD,MEX,1845.070547756965
NLD,NLD,1096109.658565594
NLD,NOR,4719.138137147798
NLD,POL,7249.230212794406
NLD,PRT,2416.895448427465
NLD,ROU,1619.863738643145
NLD,ROW,102358.1431379081
NLD,RUS,6273.531896104288
NLD,SVK,1166.876323460982
NLD,SVN,530.4964120152325
NLD,SWE,8343.56140013502
NLD,TUR,3746.745661344842
NLD,TWN,2239.428981317709
NLD,USA,26616.61846655853
NOR,AUS,522.6181685434435
NOR,AUT,396.5954362425131
NOR,BEL,4457.501590325232
NOR,BGR,42.74494485712063
NOR,BRA,3724.663136068338
NOR,CAN,2327.483914483947
NOR,CHE,402.089178050906
NOR,CHN,4572.708939462374
NOR,CZE,205.6016763910472
NOR,DEU,20158.30915675508
NOR,DNK,7032.551261642675
NOR,ESP,4737.46902602742
NOR,EST,223.0639394689522
NOR,FIN,3182.189410448188
NOR,FRA,12246.25091721189
NOR,GBR,25676.25620379649
NOR,GRC,273.0820662847549
NOR,HRV,56.3208741801312
NOR,HUN,122.7868118954607
NOR,IDN,211.6558977881354
NOR,IND,429.8694957395821
NOR,IRL,1222.827990067476
NOR,ITA,1716.1603910406
NOR,JPN,2252.075449123058
NOR,KOR,3355.032470496545
NOR,LTU,799.1949238617343
NOR,LUX,534.9060635474696
NOR,LVA,160.3815404191926
NOR,MEX,235.3316282189007
NOR,NLD,4142.299036322824
NOR,NOR,649472.480223108
NOR,POL,3113.895215140232
NOR,PRT,255.4075316855315
NOR,ROU,164.5917664408973
NOR,ROW,55505.49526533952
NOR,RUS,3129.904066040478
NOR,SVK,30.72982390036529
NOR,SVN,21.21961405813921
NOR,SWE,12312.41990893583
NOR,TUR,1089.653859053779
NOR,TWN,387.8000168175165
NOR,USA,6699.511306235631
POL,AUS,812.7106244151393
POL,AUT,5136.148063781578
POL,BEL,6576.868177023495
POL,BGR,1065.701645991205
POL,BRA,701.7657810222631
POL,CAN,1760.216700809059
POL,CHE,3611.562864768903
POL,CHN,3183.276496044775
POL,CZE,13351.02885992968
POL,DEU,63311.91917725749
POL,DNK,4624.790690662664
POL,ESP,6423.592176869671
POL,EST,1623.025521195817
POL,FIN,2281.032045811063
POL,FRA,13657.06325491711
POL,GBR,14175.7805295522
POL,GRC,858.26014971599
POL,HRV,553.0649837149518
POL,HUN,5703.679438958064
POL,IDN,193.8960570133815
POL,IND,469.6743222989238
POL,IRL,1339.507613468145
POL,ITA,11273.96226902804
POL,JPN,1022.507230356097
POL,KOR,1314.113377626794
POL,LTU,3004.807992796197
POL,LUX,573.6568886637325
POL,LVA,1507.645877357922
POL,MEX,826.9499723599489
POL,NLD,8285.975231280734
POL,NOR,3486.328317553401
POL,POL,853802.297604925
POL,PRT,758.7855336423484
POL,ROU,3568.561633949728
POL,ROW,31998.39099870873
POL,RUS,9608.154178053512
POL,SVK,5470.661871086498
POL,SVN,776.2301086725028
POL,SWE,7387.151636538691
POL,TUR,3836.79638315471
POL,TWN,250.5028620014112
POL,USA,5275.825500958076
PRT,AUS,191.148833185198
PRT,AUT,582.6863190446905
PRT,BEL,2069.09387739263
PRT,BGR,88.13399183789862
PRT,BRA,1997.906775772424
PRT,CAN,467.949324797515
PRT,CHE,890.0809657990943
PRT,CHN,990.7833932262033
PRT,CZE,351.4178881112564
PRT,DEU,5607.276195160446
PRT,DNK,317.8095447305158
PRT,ESP,12236.0317879115
PRT,EST,28.46903172775321
PRT,FIN,263.6102993498521
PRT,FRA,6541.93459671135
PRT,GBR,3805.352586085179
PRT,GRC,217.9115393496708
PRT,HRV,20.48636952650046
PRT,HUN,247.9773183446572
PRT,IDN,67.24126358676521
PRT,IND,80.42026995989293
PRT,IRL,383.3130911737338
PRT,ITA,2250.982227917239
PRT,JPN,204.2266283681761
PRT,KOR,150.6319293443169
PRT,LTU,33.09852105643465
PRT,LUX,118.7004101047918
PRT,LVA,15.3508832934019
PRT,MEX,366.9423130914867
PRT,NLD,1516.328480049337
PRT,NOR,389.5759206574922
PRT,POL,513.0683521814543
PRT,PRT,337647.9318366645
PRT,ROU,232.3915599218842
PRT,ROW,28385.58038076867
PRT,RUS,328.0352681235551
PRT,SVK,113.795662163887
PRT,SVN,43.26809314226022
PRT,SWE,637.0470333087278
PRT,TUR,630.2154910443123
PRT,TWN,131.6995299596871
PRT,USA,3124.987902841032
ROU,AUS,84.33038530337058
ROU,AUT,3386.768916263806
ROU,BEL,2422.743973255838
ROU,BGR,1678.451060886229
ROU,BRA,275.3269573169344
ROU,CAN,393.3746186480601
ROU,CHE,958.065805384139
ROU,CHN,851.4864322752351
ROU,CZE,956.249370373697
ROU,DEU,11997.27959047075
ROU,DNK,447.5419530701903
ROU,ESP,1750.222945741587
ROU,EST,100.09153738593
ROU,FIN,187.2802012658045
ROU,FRA,4898.709944104398
ROU,GBR,2160.206224960244
ROU,GRC,722.8925949651373
ROU,HRV,172.4960078183951
ROU,HUN,2652.857510919352
ROU,IDN,24.51745356755998
ROU,IND,212.5052241905186
ROU,IRL,274.9950028806035
ROU,ITA,7848.022762895954
ROU,JPN,280.0219697741001
ROU,KOR,399.1384867690048
ROU,LTU,56.04882218294747
ROU,LUX,746.7681336918905
ROU,LVA,20.24687743021725
ROU,MEX,187.8317235838355
ROU,NLD,1590.741909887272
ROU,NOR,313.2872996807322
ROU,POL,1404.8215635048
ROU,PRT,170.5581710263221
ROU,ROU,320632.356847021
ROU,ROW,20763.28796168086
ROU,RUS,1025.344604020636
ROU,SVK,711.9962329253784
ROU,SVN,255.8645292397908
ROU,SWE,915.9325132362179
ROU,TUR,2369.809658964346
ROU,TWN,42.44118329087431
ROU,USA,1937.179606291312
ROW,AUS,111103.9883519677
ROW,AUT,18714.39418865956
ROW,BEL,56021.80028941701
ROW,BGR,6988.8173867614
ROW,BRA,123922.4023032492
ROW,CAN,64881.03950856933
ROW,CHE,33864.01408578741
ROW,CHN,804254.2645513647
ROW,CZE,12395.59215063768
ROW,DEU,127779.9182172687
ROW,DNK,25129.31762041627
ROW,ESP,94911.0696205369
ROW,EST,1968.315930890823
ROW,FIN,8269.566855744326
ROW,FRA,117701.8160281777
ROW,GBR,117705.459972014
ROW,GRC,22877.6392866546
ROW,HRV,4156.122471486858
ROW,HUN,12745.85818565848
ROW,IDN,95115.25337111004
ROW,IND,208539.3821540837
ROW,IRL,49406.60676019235
ROW,ITA,95875.29049472242
ROW,JPN,366672.9558950061
ROW,KOR,215365.3903835437
ROW,LTU,7694.283164231119
ROW,LUX,10278.46276348712
ROW,LVA,1765.231243499436
ROW,MEX,43764.26293708795
ROW,NLD,74585.75849576501
ROW,NOR,13546.0759228003
ROW,POL,19147.75501096821
ROW,PRT,14835.37823276704
ROW,ROU,12809.80876813736
ROW,ROW,21870744.83105366
ROW,RUS,84408.62081339673
ROW,SVK,12567.28588011298
ROW,SVN,3808.576619428631
ROW,SWE,15676.56713660691
ROW,TUR,54634.36157436074
ROW,TWN,109569.2111959275
ROW,USA,569792.3093456718
RUS,AUS,1053.830609274845
RUS,AUT,5395.955779579068
RUS,BEL,5636.957815959788
RUS,BGR,822.8259193210984
RUS,BRA,1875.374155307722
RUS,CAN,3509.048942449444
RUS,CHE,8161.842816765655
RUS,CHN,31123.00556935174
RUS,CZE,5335.719467427504
RUS,DEU,30034.05631973845
RUS,DNK,1101.714772932247
RUS,ESP,4549.028312147208
RUS,EST,827.8189365029062
RUS,FIN,6530.684417783097
RUS,FRA,7211.146986257497
RUS,GBR,9321.287555848747
RUS,GRC,1438.592832191618
RUS,HRV,810.6988646898071
RUS,HUN,1352.247647847134
RUS,IDN,1191.713604381662
RUS,IND,3490.956394349548
RUS,IRL,1793.012324939835
RUS,ITA,13168.76401777215
RUS,JPN,22710.71633695973
RUS,KOR,8194.976118475608
RUS,LTU,4632.714438573082
RUS,LUX,656.6611943939041
RUS,LVA,1276.30458066564
RUS,MEX,500.7320106806239
RUS,NLD,3497.161348100623
RUS,NOR,1232.490799646123
RUS,POL,19870.03328620424
RUS,PRT,392.1850028819915
RUS,ROU,3559.318916161963
RUS,ROW,249357.9739313052
RUS,RUS,2887290.27524543
RUS,SVK,2135.613358833355
RUS,SVN,225.4359961593931
RUS,SWE,5558.276984799013
RUS,TUR,9415.795638277556
RUS,TWN,85.36591192850324
RUS,USA,14751.05224260126
SVK,AUS,534.7076431105645
SVK,AUT,4464.52999223615
SVK,BEL,1257.015563833567
SVK,BGR,318.1235462681638
SVK,BRA,131.9894851252436
SVK,CAN,291.9118182461875
SVK,CHE,1114.693181212943
SVK,CHN,2778.351047293025
SVK,CZE,7685.825853310578
SVK,DEU,15826.12218535346
SVK,DNK,437.3401124363112
SVK,ESP,1676.664262660152
SVK,EST,69.49468097391761
SVK,FIN,218.6706058452121
SVK,FRA,3805.564853069733
SVK,GBR,4635.389084403001
SVK,GRC,183.6946088211867
SVK,HRV,321.8528686380102
SVK,HUN,4144.575532083389
SVK,IDN,8.490505168283144
SVK,IND,37.84194002549619
SVK,IRL,401.5423161071099
SVK,ITA,3897.979335550026
SVK,JPN,160.012177644416
SVK,KOR,332.123400246391
SVK,LTU,144.5288761917029
SVK,LUX,154.622472023306
SVK,LVA,95.20533203015431
SVK,MEX,128.2868852352033
SVK,NLD,1444.55793038046
SVK,NOR,295.9948941557423
SVK,POL,5052.975926338648
SVK,PRT,190.368603677209
SVK,ROU,1227.50785124771
SVK,ROW,11031.35100819771
SVK,RUS,3513.72832636259
SVK,SVK,147844.2725714959
SVK,SVN,446.2630058746456
SVK,SWE,1005.357368630836
SVK,TUR,1024.741806035286
SVK,TWN,38.56206270092844
SVK,USA,1590.897493867566
SVN,AUS,111.5653638039302
SVN,AUT,2632.208568917352
SVN,BEL,622.9198744231163
SVN,BGR,204.6213121566467
SVN,BRA,66.26036285539664
SVN,CAN,132.2528762060847
SVN,CHE,595.1820051534174
SVN,CHN,240.4022883171705
SVN,CZE,614.0798618825712
SVN,DEU,5883.232736308541
SVN,DNK,268.5197527390309
SVN,ESP,350.2572142975736
SVN,EST,40.1070410360761
SVN,FIN,76.73956752429289
SVN,FRA,1559.339780030087
SVN,GBR,573.9395430168601
SVN,GRC,107.2726663143307
SVN,HRV,1701.865215042257
SVN,HUN,912.0230899950462
SVN,IDN,11.79399784329863
SVN,IND,74.15065358865149
SVN,IRL,73.39706729331172
SVN,ITA,3225.121583829427
SVN,JPN,49.88176340368503
SVN,KOR,98.74201502970601
SVN,LTU,83.15695955881867
SVN,LUX,79.3277033864515
SVN,LVA,51.33164226035495
SVN,MEX,75.7074240295551
SVN,NLD,372.7049225081922
SVN,NOR,93.65021310646857
SVN,POL,850.5570737644041
SVN,PRT,64.38013216717962
SVN,ROU,416.4032014972385
SVN,ROW,6354.201342100569
SVN,RUS,560.1776954143589
SVN,SVK,405.2519718809192
SVN,SVN,64561.90498887054
SVN,SWE,348.1141582881821
SVN,TUR,296.7582716374496
SVN,TWN,17.99702289229279
SVN,USA,516.8869949820894
SWE,AUS,1887.786199454994
SWE,AUT,2149.578630321951
SWE,BEL,6238.841188901312
SWE,BGR,206.1818108040618
SWE,BRA,2161.744649574817
SWE,CAN,1819.619194879943
SWE,CHE,3340.227556123693
SWE,CHN,7539.159982157705
SWE,CZE,1331.805339516914
SWE,DEU,20438.00076261405
SWE,DNK,18233.04175613221
SWE,ESP,3352.390680933618
SWE,EST,1476.819145373924
SWE,FIN,14214.00493502514
SWE,FRA,8688.488209405965
SWE,GBR,12119.06443756525
SWE,GRC,481.5336590555116
SWE,HRV,144.2955418544787
SWE,HUN,948.3721865677312
SWE,IDN,632.6147045160687
SWE,IND,1467.619257803032
SWE,IRL,1732.226956300138
SWE,ITA,4624.782967150712
SWE,JPN,2195.26560100967
SWE,KOR,2048.142223560949
SWE,LTU,765.9839490486092
SWE,LUX,559.5446104187522
SWE,LVA,499.9763088605943
SWE,MEX,934.9712461542189
SWE,NLD,8272.347367012659
SWE,NOR,23062.68761003157
SWE,POL,4478.496820506207
SWE,PRT,850.2819259741134
SWE,ROU,421.7381935096606
SWE,ROW,55345.3388568775
SWE,RUS,4880.833853322667
SWE,SVK,381.2441511616301
SWE,SVN,162.5017238355635
SWE,SWE,782844.8558123182
SWE,TUR,1937.222354447654
SWE,TWN,633.3823327416277
SWE,USA,12695.58080242718
TUR,AUS,1041.610719691364
TUR,AUT,1913.603158163405
TUR,BEL,3558.329431591716
TUR,BGR,2647.491840435238
TUR,BRA,1701.815839022966
TUR,CAN,2145.811558918567
TUR,CHE,1556.239117437611
TUR,CHN,3677.915530949025
TUR,CZE,1357.62184798925
TUR,DEU,25716.73113470564
TUR,DNK,1464.71812420561
TUR,ESP,7335.070387312152
TUR,EST,220.9219412503694
TUR,FIN,623.9922228644338
TUR,FRA,10655.25063808202
TUR,GBR,12805.24624933902
TUR,GRC,2381.843967357201
TUR,HRV,372.6668000730102
TUR,HUN,1056.933454235917
TUR,IDN,1094.917618572101
TUR,IND,1306.005902737228
TUR,IRL,767.9696629853421
TUR,ITA,11226.23995306351
TUR,JPN,849.858244792273
TUR,KOR,760.1343078808526
TUR,LTU,365.2151447060973
TUR,LUX,106.8070906954034
TUR,LVA,250.2486386859145
TUR,MEX,1078.769457239541
TUR,NLD,3805.834378372208
TUR,NOR,1043.971249184008
TUR,POL,3894.572249704627
TUR,PRT,780.2557886550795
TUR,ROU,3428.353047048857
TUR,ROW,107608.6193594968
TUR,RUS,15088.0063220713
TUR,SVK,716.4879169022614
TUR,SVN,823.0091838436487
TUR,SWE,2131.934170928608
TUR,TUR,1244750.264870106
TUR,TWN,268.4464611498211
TUR,USA,10153.70683306982
TWN,AUS,5094.781941461376
TWN,AUT,598.6001597860356
TWN,BEL,985.4844149957014
TWN,BGR,120.9502101484269
TWN,BRA,4803.798503770586
TWN,CAN,5588.082178775329
TWN,CHE,825.1037727755267
TWN,CHN,120018.9991314964
TWN,CZE,734.6263694023418
TWN,DEU,7829.72998925553
TWN,DNK,456.4997586711226
TWN,ESP,1190.266679980499
TWN,EST,115.5270285018648
TWN,FIN,445.6813970189734
TWN,FRA,2657.040857089126
TWN,GBR,4895.907747048484
TWN,GRC,209.8644711013372
TWN,HRV,45.25628057788802
TWN,HUN,537.9961896582944
TWN,IDN,3955.523134351547
TWN,IND,3618.345420839423
TWN,IRL,426.5866914458986
TWN,ITA,2300.032497868668
TWN,JPN,23704.45969733196
TWN,KOR,12313.60447163756
TWN,LTU,48.37103839808768
TWN,LUX,28.61119836383316
TWN,LVA,34.4515042920433
TWN,MEX,5720.383269474448
TWN,NLD,2110.68483062006
TWN,NOR,711.6028176645917
TWN,POL,1237.898000301351
TWN,PRT,152.2711724422272
TWN,ROU,144.3841175089802
TWN,ROW,117413.0009910532
TWN,RUS,1221.944493281962
TWN,SVK,326.0489205295526
TWN,SVN,81.91702596804443
TWN,SWE,702.4149795550345
TWN,TUR,2466.202687844703
TWN,TWN,851835.812624532
TWN,USA,34050.28621777331
USA,AUS,26812.97024372574
USA,AUT,4580.913431765174
USA,BEL,29823.09238620103
USA,BGR,545.5147930297305
USA,BRA,40464.1037497787
USA,CAN,291929.7948117488
USA,CHE,13414.99271101143
USA,CHN,112051.4089067582
USA,CZE,2745.704841260546
USA,DEU,79938.80086712501
USA,DNK,6836.652981237699
USA,ESP,10955.36259483059
USA,EST,251.9551387554004
USA,FIN,6196.772005282131
USA,FRA,57719.64500044823
USA,GBR,73795.7644782792
USA,GRC,2273.760909671813
USA,HRV,479.865488347446
USA,HUN,3402.395303279809
USA,IDN,5863.999927050601
USA,IND,16232.55540981181
USA,IRL,61755.95656754668
USA,ITA,19654.55526239349
USA,JPN,63598.2142693475
USA,KOR,43887.20848042567
USA,LTU,435.4656743926586
USA,LUX,20862.19014161143
USA,LVA,233.4231282179086
USA,MEX,178587.1350979247
USA,NLD,47919.75895268154
USA,NOR,6563.82989029516
USA,POL,4602.217760023716
USA,PRT,1565.976430051121
USA,ROU,1222.76985383345
USA,ROW,643355.249578419
USA,RUS,7080.56671657861
USA,SVK,763.0764138517554
USA,SVN,372.4591508898562
USA,SWE,13598.37664863404
USA,TUR,8302.059527901425
USA,TWN,16414.97629167859
USA,USA,29053134.00448278
